date,region,district,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,month,year,pct_change,zscore,is_spike,spike_severity
2023-03-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1500.0,1.44,3,2023,100.0,1.7585819842437123,True,Moderate
2024-09-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,4000.0,2.32,9,2024,33.33333333333333,2.1883538807046357,True,Moderate
2025-02-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,5229.17,3.04,2,2025,30.729249999999997,2.191852406730208,True,Moderate
2024-09-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,3000.0,1.74,9,2024,361.5384615384615,2.265835772111012,True,Severe
2026-01-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,vegetables and fruits,Exotic vegetables,1335,KG,aggregate,Retail,MWK,1340.0,0.77,1,2026,155.2380952380952,1.7516321825181491,True,Moderate
2025-09-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,pulses and nuts,Groundnuts (shelled),119,KG,aggregate,Retail,MWK,7500.0,4.33,9,2025,25.0,1.7744885245640567,True,Moderate
2022-01-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,cereals and tubers,Maize,51,KG,aggregate,Retail,MWK,200.0,0.25,1,2022,25.0,2.105726949403052,True,Moderate
2022-08-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,cereals and tubers,Maize,51,KG,aggregate,Retail,MWK,300.0,0.3,8,2022,50.0,2.891760104303922,True,Severe
2025-04-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,cereals and tubers,Maize,51,KG,aggregate,Retail,MWK,923.53,0.54,4,2025,176.50598802395209,3.0414952667949304,True,Critical
2025-09-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,cereals and tubers,Maize,51,KG,aggregate,Retail,MWK,1469.57,0.85,9,2025,58.48350534364317,2.387827926654567,True,Severe
2023-03-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,650.0,0.63,3,2023,333.3333333333333,2.255949962233647,True,Severe
2025-02-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1387.5,0.81,2,2025,61.337209302325576,2.6056943387319627,True,Critical
2025-04-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,8562.5,4.99,4,2025,558.6538461538462,2.2666430980119094,True,Severe
2023-09-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1100.0,1.0,9,2023,69.23076923076923,2.777255977541147,True,Critical
2023-11-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1550.0,0.93,11,2023,37.77777777777778,2.4659916333878806,True,Moderate
2025-02-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,3000.0,1.74,2,2025,87.5,2.392224457994117,True,Severe
2025-04-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,4850.0,2.82,4,2025,646.1538461538462,2.473713119794723,True,Severe
2025-04-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,3645.83,2.12,4,2025,328.92117647058825,2.267786838055363,True,Severe
2025-06-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,5456.52,3.15,6,2025,32.15016601962206,1.8576050860801177,True,Moderate
2025-09-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,1111.0,0.64,9,2025,59.98502390415297,1.557682326448021,True,Moderate
2023-12-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,2300.0,1.38,12,2023,37.31343283582089,1.8801490624073152,True,Moderate
2024-01-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,3017.65,1.81,1,2024,31.202173913043474,2.5083644864791523,True,Moderate
2024-09-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,5400.0,3.13,9,2024,116.00000000000001,2.7649756485070713,True,Critical
2023-07-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,1205.56,1.16,7,2023,72.22285714285715,1.9637359745625493,True,Moderate
2023-12-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,1400.0,0.84,12,2023,25.842696629213478,1.8734881039651095,True,Moderate
2024-09-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,2400.0,1.39,9,2024,32.99714610290654,2.2025132612875837,True,Moderate
2025-02-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,3125.0,1.81,2,2025,30.208333333333325,2.0365504039351574,True,Moderate
2025-03-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,4000.0,2.32,3,2025,28.000000000000004,2.1514524357968847,True,Moderate
2025-04-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,5150.0,3.0,4,2025,28.750000000000007,2.20468182906091,True,Moderate
2025-04-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,cereals and tubers,Maize,51,KG,aggregate,Retail,MWK,979.41,0.57,4,2025,179.83142857142855,3.008074167338736,True,Critical
2025-09-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,cereals and tubers,Maize,51,KG,aggregate,Retail,MWK,1580.0,0.91,9,2025,58.00000000000001,2.3852211872893454,True,Severe
2023-07-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,733.33,0.71,7,2023,43.79019607843138,1.6832538154866221,True,Moderate
2025-02-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1408.33,0.82,2,2025,56.48111111111109,2.778522107246886,True,Severe
2025-03-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1700.0,0.99,3,2025,20.71034487655592,2.467834390372052,True,Moderate
2023-12-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1400.0,0.84,12,2023,27.27272727272727,1.7302181553678242,True,Moderate
2024-01-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1732.35,1.04,1,2024,23.739285714285717,1.8322584361481533,True,Moderate
2024-02-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2095.45,1.26,2,2024,20.959967673968883,1.8655634157820844,True,Moderate
2025-02-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2883.33,1.67,2,2025,44.1665,2.026539746486157,True,Severe
2025-04-15,Southern Region,Balaka,Mbela,2234,-14.91,35.06,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,4500.0,2.62,4,2025,50.0,2.320104780064298,True,Severe
2024-01-15,Southern Region,Balaka,Phalula,2235,-15.22,34.89,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,2625.0,1.57,1,2024,34.61538461538463,2.0791241718219,True,Moderate
2024-09-15,Southern Region,Balaka,Phalula,2235,-15.22,34.89,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,4200.0,2.43,9,2024,39.99999999999999,2.4083603800744178,True,Moderate
2025-02-15,Southern Region,Balaka,Phalula,2235,-15.22,34.89,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,5358.33,3.11,2,2025,27.579285714285717,2.1433699857820394,True,Moderate
2023-09-15,Southern Region,Balaka,Phalula,2235,-15.22,34.89,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,1375.0,1.26,9,2023,103.70370370370372,1.7569988338759717,True,Moderate
2024-09-15,Southern Region,Balaka,Phalula,2235,-15.22,34.89,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,2800.0,1.62,9,2024,53.23405955332272,2.339364776944089,True,Severe
2026-01-15,Southern Region,Balaka,Phalula,2235,-15.22,34.89,vegetables and fruits,Exotic vegetables,1335,KG,aggregate,Retail,MWK,2000.0,1.15,1,2026,292.156862745098,1.779387877556113,True,Moderate
2025-11-15,Southern Region,Balaka,Phalula,2235,-15.22,34.89,pulses and nuts,Groundnuts (shelled),119,KG,aggregate,Retail,MWK,8555.56,4.93,11,2025,22.222285714285704,1.739414285646367,True,Moderate
2026-03-15,Southern Region,Balaka,Phalula,2235,-15.22,34.89,vegetables and fruits,Local vegetables,1333,KG,aggregate,Retail,MWK,2000.0,1.15,3,2026,100.0,1.6086002428375876,True,Moderate
2022-08-15,Southern Region,Balaka,Phalula,2235,-15.22,34.89,cereals and tubers,Maize,51,KG,aggregate,Retail,MWK,300.0,0.3,8,2022,100.0,2.9837946435445946,True,Critical
2025-04-15,Southern Region,Balaka,Phalula,2235,-15.22,34.89,cereals and tubers,Maize,51,KG,aggregate,Retail,MWK,861.76,0.5,4,2025,146.21714285714287,2.984115298128862,True,Critical
2025-09-15,Southern Region,Balaka,Phalula,2235,-15.22,34.89,cereals and tubers,Maize,51,KG,aggregate,Retail,MWK,1426.09,0.82,9,2025,53.79447194452531,2.3846957805904414,True,Severe
2023-07-15,Southern Region,Balaka,Phalula,2235,-15.22,34.89,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,655.56,0.63,7,2023,31.111999999999984,1.5070447617415823,True,Moderate
2025-02-15,Southern Region,Balaka,Phalula,2235,-15.22,34.89,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1314.58,0.76,2,2025,49.38409090909091,2.5775052512892094,True,Severe
2023-12-15,Southern Region,Balaka,Phalula,2235,-15.22,34.89,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1600.0,0.96,12,2023,36.170212765957444,1.9078435429433918,True,Moderate
2024-02-15,Southern Region,Balaka,Phalula,2235,-15.22,34.89,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2427.27,1.46,2,2024,51.704375,2.154401714835072,True,Severe
2025-02-15,Southern Region,Balaka,Phalula,2235,-15.22,34.89,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2883.33,1.67,2,2025,92.22200000000001,2.07304393006108,True,Severe
2023-03-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1500.0,1.44,3,2023,66.66666666666667,2.165250952733121,True,Severe
2023-06-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1687.5,1.66,6,2023,21.841155234657037,1.7531930666389077,True,Moderate
2024-01-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,2711.76,1.63,1,2024,24.678620689655183,1.974698567793266,True,Moderate
2024-05-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,4000.0,2.31,5,2024,24.138016646908046,2.2022763452259753,True,Moderate
2025-04-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,6617.65,3.85,4,2025,39.31894736842105,2.1175242055904078,True,Moderate
2025-09-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,7358.7,4.24,9,2025,22.645000000000003,1.8339852117620323,True,Moderate
2025-05-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,cereals and tubers,Cassava,68,KG,aggregate,Retail,MWK,2400.0,1.38,5,2025,585.7142857142857,1.7888543819998317,True,Moderate
2023-10-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,1100.0,0.96,10,2023,32.00052800211199,1.5239603438631055,True,Moderate
2023-12-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,1275.0,0.76,12,2023,39.726027397260275,1.7370206954857323,True,Moderate
2024-01-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,1552.94,0.93,1,2024,21.799215686274522,1.9712620318934035,True,Moderate
2024-09-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,2650.0,1.54,9,2024,58.42365474404119,2.4340680387516014,True,Severe
2025-04-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,4500.0,2.62,4,2025,50.0,2.183497181536538,True,Severe
2026-02-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,6312.5,3.64,2,2026,23.462223004557114,1.9923657341542682,True,Moderate
2026-01-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,vegetables and fruits,Exotic vegetables,1335,KG,aggregate,Retail,MWK,1340.0,0.77,1,2026,67.5,1.57613999369544,True,Moderate
2026-01-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,pulses and nuts,Groundnuts (shelled),119,KG,aggregate,Retail,MWK,10000.0,5.77,1,2026,60.00000000000001,1.7345440445116715,True,Moderate
2026-01-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,vegetables and fruits,Local vegetables,1333,KG,aggregate,Retail,MWK,800.0,0.46,1,2026,100.0,1.6413500086045842,True,Moderate
2022-08-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,cereals and tubers,Maize,51,KG,aggregate,Retail,MWK,310.0,0.3,8,2022,78.6743515850144,1.624090861590987,True,Moderate
2025-04-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,cereals and tubers,Maize,51,KG,aggregate,Retail,MWK,1175.0,0.68,4,2025,234.28165007112375,3.0880416273926654,True,Critical
2025-09-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,cereals and tubers,Maize,51,KG,aggregate,Retail,MWK,1463.04,0.84,9,2025,24.514042553191494,2.4173018517564633,True,Moderate
2023-04-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,700.0,0.69,4,2023,250.0,1.7872734021868353,True,Moderate
2024-01-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1208.82,0.73,1,2024,34.31333333333333,1.87071510193358,True,Moderate
2025-02-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1425.0,0.83,2,2025,64.73988439306358,2.010078741253368,True,Severe
2025-04-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,8427.08,4.91,4,2025,666.0981818181818,1.7886885094462288,True,Moderate
2023-04-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,900.0,0.89,4,2023,28.57142857142858,1.7888543819998317,True,Moderate
2025-02-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2145.83,1.25,2,2025,24.395942028985495,1.7102480859131914,True,Moderate
2025-04-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,4500.0,2.62,4,2025,172.72727272727272,2.904762794885305,True,Critical
2025-04-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,4650.0,2.71,4,2025,481.25,1.7887691721254286,True,Moderate
2025-10-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,5000.0,2.88,10,2025,53.846153846153854,1.87898584823274,True,Moderate
2025-04-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,3629.17,2.11,4,2025,326.9611764705882,1.7888543819998317,True,Moderate
2025-05-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,4817.65,2.78,5,2025,32.74798369875205,1.595408217939205,True,Moderate
2025-10-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,1389.0,0.8,10,2025,42.90123456790123,1.7605537662343251,True,Moderate
2025-12-15,Southern Region,Balaka,Ulongwe,2236,-14.85,35.17,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,1667.0,0.96,12,2025,50.04500450045004,1.8621132492660242,True,Moderate
2024-09-15,Southern Region,Blantyre,Chikuli,8488,-15.67,34.88,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,4500.0,2.61,9,2024,50.0,2.12556217995507,True,Severe
2024-12-15,Southern Region,Blantyre,Chikuli,8488,-15.67,34.88,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,5000.0,2.89,12,2024,22.699386503067487,1.5242920416619867,True,Moderate
2025-02-15,Southern Region,Blantyre,Chikuli,8488,-15.67,34.88,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,6166.67,3.58,2,2025,23.333399999999994,1.8291835443727713,True,Moderate
2025-04-15,Southern Region,Blantyre,Chikuli,8488,-15.67,34.88,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,6583.33,3.83,4,2025,31.66659999999999,1.719974741079905,True,Moderate
2024-01-15,Southern Region,Blantyre,Chikuli,8488,-15.67,34.88,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,2088.24,1.25,1,2024,46.54315789473682,1.8636806398057693,True,Moderate
2025-01-15,Southern Region,Blantyre,Chikuli,8488,-15.67,34.88,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1370.59,0.8,1,2025,26.759768786127157,2.3159556483322326,True,Moderate
2025-02-15,Southern Region,Blantyre,Chikuli,8488,-15.67,34.88,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1711.11,0.99,2,2025,24.844774877972252,2.4111757905212188,True,Moderate
2024-01-15,Southern Region,Blantyre,Chikuli,8488,-15.67,34.88,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2088.24,1.25,1,2024,51.871999999999986,1.71700464757064,True,Moderate
2025-08-15,Southern Region,Blantyre,Chikuli,8488,-15.67,34.88,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,2700.0,1.56,8,2025,25.581395348837212,1.6184101719145307,True,Moderate
2022-07-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1600.0,1.57,7,2022,68.42105263157893,1.976126088453584,True,Moderate
2024-01-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,3000.0,1.8,1,2024,34.8314606741573,2.61608416206177,True,Moderate
2024-05-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,4000.0,2.31,5,2024,29.72986997823781,2.06312669064901,True,Moderate
2025-04-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,7130.43,4.15,4,2025,32.65916279069767,2.192753787390808,True,Moderate
2025-04-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,cereals and tubers,Cassava,68,KG,aggregate,Retail,MWK,4000.0,2.33,4,2025,1354.5454545454545,2.040708396136935,True,Severe
2023-01-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,977.78,0.97,1,2023,22.22249999999999,1.6065088651247952,True,Moderate
2024-01-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,2250.0,1.35,1,2024,52.542372881355924,2.5209084893665863,True,Severe
2024-12-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,2500.0,1.44,12,2024,25.0,1.5319706737033079,True,Moderate
2025-03-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,4000.0,2.32,3,2025,21.008240661189028,2.1775553233256355,True,Moderate
2026-01-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,vegetables and fruits,Exotic vegetables,1335,KG,aggregate,Retail,MWK,1600.0,0.92,1,2026,113.33333333333333,1.6851283433211888,True,Moderate
2025-12-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,pulses and nuts,Groundnuts (shelled),119,KG,aggregate,Retail,MWK,10000.0,5.77,12,2025,26.582278481012665,1.9227448959333497,True,Moderate
2026-01-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,vegetables and fruits,Local vegetables,1333,KG,aggregate,Retail,MWK,1000.0,0.58,1,2026,60.00000000000001,1.5753971275977208,True,Moderate
2022-08-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,cereals and tubers,Maize,51,KG,aggregate,Retail,MWK,350.0,0.34,8,2022,55.55555555555556,2.193939946431645,True,Severe
2025-09-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,cereals and tubers,Maize,51,KG,aggregate,Retail,MWK,1556.67,0.9,9,2025,357.8441176470588,3.117004718230798,True,Critical
2023-01-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,553.89,0.55,1,2023,281.99310344827586,2.226075330258688,True,Severe
2025-01-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1370.59,0.8,1,2025,28.492410961215732,2.5141141003843046,True,Moderate
2025-02-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1672.22,0.97,2,2025,22.007310720200792,2.4331841214263794,True,Moderate
2025-03-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,2500.0,1.45,3,2025,986.9565217391305,2.2449150992288915,True,Severe
2025-10-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,3336.84,1.92,10,2025,178.07,1.97333190629652,True,Moderate
2021-03-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,1625.0,2.1,3,2021,27.450980392156854,1.5909347138856542,True,Moderate
2025-03-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,7500.0,4.35,3,2025,368.75,2.2571332013999315,True,Severe
2023-08-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1000.0,0.93,8,2023,53.846153846153854,1.8074764560451,True,Moderate
2024-01-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2750.0,1.65,1,2024,86.44067796610169,2.827414728419984,True,Critical
2025-01-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,3205.88,1.87,1,2025,28.235199999999992,1.8750257454514248,True,Moderate
2025-03-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,4500.0,2.61,3,2025,462.5,2.2674306993291515,True,Severe
2025-03-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,cereals and tubers,Sorghum,65,KG,aggregate,Retail,MWK,2500.0,1.45,3,2025,640.7407407407408,2.023477056502399,True,Severe
2025-10-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,cereals and tubers,Sorghum,65,KG,aggregate,Retail,MWK,5473.68,3.16,10,2025,375.9721739130435,2.783195115680482,True,Critical
2025-03-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,4000.0,2.32,3,2025,357.1428571428571,2.266445975499144,True,Severe
2025-06-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,4785.0,2.76,6,2025,23.612427892750397,1.56296977188769,True,Moderate
2025-03-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,1111.11,0.64,3,2025,241.87999999999997,2.2623092251986017,True,Severe
2026-03-15,Southern Region,Blantyre,Lirangwe,2230,-15.53,35.02,vegetables and fruits,Tomatoes,114,KG,aggregate,Retail,MWK,3000.0,1.73,3,2026,150.0,1.7111229416709184,True,Moderate
2022-01-15,Southern Region,Blantyre,Lunzu,784,-15.65,35.02,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1420.0,1.75,1,2022,67.05882352941177,1.5306437833087398,True,Moderate
2023-01-15,Southern Region,Blantyre,Lunzu,784,-15.65,35.02,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1795.83,1.78,1,2023,26.466901408450695,2.0929858949266364,True,Moderate
2024-01-15,Southern Region,Blantyre,Lunzu,784,-15.65,35.02,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,2820.59,1.69,1,2024,43.72433121019108,2.2213376714622717,True,Severe
2024-02-15,Southern Region,Blantyre,Lunzu,784,-15.65,35.02,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,3500.0,2.1,2,2024,24.087513605309518,2.348497041499788,True,Moderate
